t,44,45,46,47
0,1,1,1,1
1,2,2,1,1
2,3,3,1,1
3,4,4,1,1
4,5,5,1,1
5,6,6,1,1
6,7,7,1,1
7,8,8,1,1
8,9,8,1,1
9,9,8,1,1
10,9,8,1,1
11,9,8,1,1
12,9,8,1,1
13,9,8,1,1
14,9,8,1,1
15,10,8,1,1
16,10,8,1,1
17,10,8,1,1
18,10,8,1,1
19,10,8,1,1
20,10,8,1,1
21,10,8,1,1
22,10,8,1,1
23,10,8,1,1
24,10,8,1,1
25,10,8,1,1
26,10,8,1,1
27,10,8,1,1
28,10,8,1,1
29,10,8,1,1
30,10,8,1,1
31,10,8,1,1
32,10,8,1,1
33,10,8,1,1
34,10,8,1,1
35,10,8,1,1
36,10,8,1,1
37,10,8,1,1
38,10,8,1,1
39,10,8,1,1
40,10,8,1,1
41,10,8,1,1
42,10,8,1,1
43,10,8,1,1
44,10,8,1,1
45,10,8,1,1
46,10,8,1,1
47,10,8,1,1
48,10,8,1,1
49,10,8,1,1
50,10,8,1,1
