,0,1,2,3
0,0.125,0.074,0.077,0.2146
1,0.09631956335616437,0.06660073999999999,0.0593528789455613,0.16095178833333337
2,0.22791025502358006,0.22635153248468234,0.19118611440041688,0.34542350704575886
3,0.3406326943561813,0.2831397583901087,0.2741311111405197,0.12105192259044811
4,0.11738887225436082,0.19479072519483365,0.19525859229768072,0.16803105456719467
5,0.45718493440255253,0.08024639105287393,0.3044398409646195,0.2957165608642345
6,0.07519898096559435,0.33094297520398785,0.2751731740912487,0.12725926180124192
7,0.0976661757216006,0.2576234032095877,0.0808972274383145,0.18542992159140542
8,0.3745195647553254,0.08422107550843126,0.11158476909262738,0.33166382317259196
9,0.4107497007655042,0.3299095611298925,0.0597267387467333,0.2149476774736995
10,0.061083303271068395,0.1867365563022802,0.23495305097039643,0.11785816258908866
11,0.03839355730023133,0.21553112462517035,0.2962675112115422,0.14427636482135353
12,0.05149796702862487,0.20946702728539485,0.058418332176656644,0.09005392234406856
13,0.08005797825432424,0.07181181437477348,0.06978602820887377,0.10260793493377714
14,0.13744332473574117,0.038696351595764164,0.15740398026875846,0.10202459948579864
15,0.029020064256215793,0.05947283045517464,0.3205299173315755,0.09057272349018783
16,0.03309144145108389,0.07181250094159307,0.048559607363113454,0.07490002402205859
17,0.038950314671517085,0.03171241705587729,0.12943167352309623,0.06348458324262991
18,0.048533743112794854,0.029230467985439858,0.05118262764366319,0.05142730342509238
19,0.06641573370723079,0.027977906043261568,0.046755743802013125,0.04290917045751378
20,0.11789555887936691,0.043418211761114135,0.025342910381321596,0.035440925372632825
21,0.39133588765405247,0.031380513244351385,0.02332164664579674,0.030088121649214056
22,0.028355234342017886,0.03198288099826021,0.030452948618778383,0.02606147493688383
23,0.04333867519996428,0.01905572294889825,0.049512357454523793,0.022941345244114578
24,0.05951961834002059,0.016181081997283013,0.036909390608814374,0.020461961907422367
25,0.10883866499237124,0.018701764264256886,0.018944572593685587,0.01844971526292659
26,0.297476454876286,0.013061355339559915,0.022633807450053552,0.016787193543089635
27,0.47709693427879785,0.014712295621731847,0.014693376645774607,0.015392554538638505
28,0.015733421625655653,0.016756428936565367,0.016709923957618295,0.014207216149161426
29,0.016195160458096835,0.015699860975149898,0.019415009147425596,0.013201549316875673
30,0.015448407528703516,0.01506107321903599,0.018382236000715126,0.01231500700405089
31,0.016751381147432146,0.01624708267180293,0.014390118393434487,0.011538793686022654
32,0.01826373269153821,0.013803222538517073,0.014304357585699324,0.010853716210807357
33,0.020058952308879992,0.010534165671618044,0.017328503257683755,0.010244868956511928
34,0.022220746905704202,0.009035198913217182,0.019113065020730225,0.009700393360407612
35,0.024868421349819363,0.007913077056079201,0.019629134634830188,0.009210745264996987
36,0.028177223921608433,0.00704368312104638,0.02006795256270675,0.008768161044470906
37,0.03273180276260103,0.00692630122546796,0.016070919514828207,0.008366264008457565
38,0.03993403840750055,0.006874454030513252,0.013462162166608947,0.007999770126827104
39,0.05244021873239486,0.007484410303853227,0.010158478584918855,0.007664265179298794
40,0.04919341122719379,0.008263937116555486,0.008654112264686086,0.007356033997624926
41,0.03286128954480739,0.007928302813230884,0.009336979025325001,0.007071928197385377
42,0.038773516018718646,0.006771676919447593,0.010119036844836738,0.006809262691969206
43,0.04769957247476323,0.005908341590851107,0.011040942275646882,0.006565733970280406
44,0.06426487201862274,0.005580919006290385,0.010577297245069043,0.006339355001963942
45,0.11912984061345741,0.0058736336854849636,0.008451798422133887,0.006128402968790082
46,0.09309336857692811,0.0061953569977869685,0.007400186620786002,0.005931376979027647
47,0.03630305547878436,0.006553979846694359,0.0071540888391852355,0.00574696361730389
48,0.02792339537382658,0.006956148163692684,0.006620044151101903,0.005574008692907082
49,0.03476964956108665,0.007450099582424263,0.005737191599536095,0.00541149392779306
50,0.04557498228572896,0.008112737730652787,0.005066935059192777,0.005258517608556372
51,0.05554953979263272,0.007762985950656739,0.004957483901057715,0.005114278440201462
52,0.04538307394788592,0.006956914992203693,0.0051810665288677185,0.0049780620020730935
53,0.06382967091429087,0.006121302311712937,0.005424155412443113,0.0048492293309526854
54,0.020894577444634178,0.0064807983551267104,0.005690971381163442,0.004727207252635831
55,0.02375655541565758,0.005728239960633327,0.005985120916195811,0.004611480158242353
56,0.026857452836243113,0.0051151590595984765,0.00631098230235717,0.0045015829802051216
57,0.030815480716311527,0.004622976499674593,0.006726695526542709,0.004397095169148831
58,0.036686871631021835,0.004218995207043887,0.007280514447197129,0.004297635509556224
59,0.046702532790983874,0.003881421137361576,0.008006880247506482,0.004202857641376691
60,0.06636306502177274,0.00402702870211165,0.006967957011929122,0.00411244617819223
61,0.06447734240914052,0.004182195760815226,0.0062685618808787655,0.004026113331464704
62,0.030806274715094006,0.004349763259121914,0.006167915399312915,0.003943595965705175
63,0.02508012827394432,0.004408386912116562,0.006125916502026282,0.0038646530218714344
64,0.03076332833929907,0.004469375734204476,0.005709287163272649,0.0037890632564910876
65,0.03961578684895418,0.004312583634578445,0.0057200800106297425,0.0037166232523754158
66,0.048516265992894304,0.003965653689600727,0.006187294900059343,0.0036471456636886722
67,0.02476544949849505,0.003937722762529685,0.006733050931630965,0.0035804576638488253
68,0.028396834043519066,0.0036484453110846938,0.007383262326065874,0.003516399569481794
69,0.03290539862744308,0.0034007099922219726,0.008171162214450096,0.0034548236176095357
70,0.039184250339376094,0.003248484034153351,0.008638375517376213,0.0033955928765653587
71,0.049964332486442366,0.0032320177317441364,0.007974145346829008,0.0033385802739123024
72,0.0337087465929783,0.003335018193572679,0.0075537068519221625,0.003283667726984796
73,0.026148212173931425,0.0034444498925445123,0.007059383974466605,0.003230745363655436
74,0.03285317336181492,0.0034142168140154404,0.006629993336932325,0.0031797108226087867
75,0.03895658667989139,0.003529726333735651,0.00579193194866553,0.003130468623832644
76,0.04739423760509012,0.0036528619457975716,0.005147710051996043,0.003082929601255395
77,0.02518789460710262,0.0036330906773533534,0.005402070580661801,0.0030370103904996996
78,0.020803237733595326,0.0036310694193768594,0.005481525951607054,0.0029926329656156936
79,0.02458730986271778,0.003652471967834551,0.005199200307840719,0.0029497242194244885
80,0.02811447235729643,0.0035348375896163816,0.005277004214657751,0.002908215582764032
81,0.032002313866440264,0.0033549997817412767,0.0055431476601897605,0.0028680426785006406
82,0.03727248310414422,0.003155830997262478,0.005836473898448263,0.002829145006664006
83,0.04479820033017855,0.0031949852279468645,0.005366517126102111,0.0027914656574925356
84,0.05654039592797834,0.0032346934860851507,0.004971937069730147,0.002754951049548978
85,0.0352795110346624,0.0031628540769145508,0.005212293453124363,0.0027195506903914027
86,0.026565223389419898,0.0030950640901264,0.0054740142985272655,0.0026852169575684827
87,0.030631996955827908,0.0030307324211716184,0.005376969873647454,0.002651904897956404
88,0.03530468996838183,0.0029696133998140563,0.0052861169574807045,0.00261957204367245
89,0.04184922056049688,0.002814863720676579,0.005558477603611045,0.0025881782429915475
90,0.05166025196887302,0.0027560682797016347,0.005526097208753253,0.002557685504860298
91,0.03492268226960345,0.0028348280515035434,0.005338543803207518,0.0025280578557513493
