,0,1,2,3
0,0.125,0.074,0.077,0.2146
1,0.09631956335616437,0.06187181802296389,0.06930077000000001,0.13795867571428574
2,0.2608152328361777,0.2247188369669298,0.21568278698817736,0.2042173406395181
3,0.13590408450159583,0.22915075292959014,0.29005753895481323,0.3435549752799501
4,1.0,0.2535057393912655,0.1962557028235681,0.20291674054134534
5,0.12747283736942158,0.15237483029906665,0.30714075677848,0.4613470882742218
6,1.0,0.22285556624349806,1.0,0.1509680381132476
7,0.12750682068624322,1.0,0.051474267790253415,0.3641610250684549
8,0.305157977083004,0.05220509135313536,1.0,0.39126643334537686
9,0.2555369916613889,1.0,0.039212766010444315,0.7280106441450916
10,0.3699191845280919,0.035933757576018625,0.16080595873989836,0.19000086938137517
11,0.1195495805523926,0.13941537367743875,0.10309065824982022,0.4495701586981036
12,0.41360919248222866,0.2260332550257147,1.0,0.0842011907638614
13,0.15130550431414075,1.0,0.04456492936050109,0.11640682146060564
14,0.29139421595386616,0.035972044376543576,0.2294278496335943,0.1358026062249485
15,0.13479465828890602,0.13971365272646696,0.07583221684717757,0.26004830304852955
16,0.13297287240570868,0.09496343585681502,1.0,0.24642192676892033
17,0.27385200000350524,0.08063094836887377,1.0,0.22877103539098215
18,0.4497062896008129,1.0,0.09736955745698547,0.07216590330362156
19,0.052649098345692015,0.07506738439982244,0.24021962405028893,0.08694995975764214
20,0.07737667941252761,0.1893789991082986,0.05270427386072907,0.11122178500787448
21,0.1938660510328023,0.11791667160934748,0.05770732153354973,0.14197166838509853
22,0.11669541681924397,1.0,0.05635328025982256,0.1890581166777561
23,0.06626996453577984,0.04558524553137719,0.12605419600813894,0.22501722932486698
24,0.09493616179650353,0.17304959739623205,0.069590259601723,0.22146907795102622
25,0.38184145163086614,0.092225440819953,1.0,0.07956976303530136
26,0.3794949303846931,0.07420877978593829,0.0352666317024319,0.10225028896518627
27,0.4139602691162516,0.056237692863449686,0.08088108935689287,0.13863880540899803
28,0.045153842867112985,0.18711129598889412,0.0799988789379706,0.1766670836023215
29,0.07650704465069416,1.0,0.0801197586659693,0.07178896744141144
30,0.1332820496385382,0.015414861199095216,1.0,0.09167866628674441
31,0.04418070671230076,0.031647305005202034,1.0,0.14907244260757652
32,0.06364552986325876,0.0356231534779542,0.05203160225366219,0.05555742190431173
33,0.11149007624952743,0.026818881623766482,0.1343614437286893,0.061576107007408676
34,0.1281657817290414,0.035784007898224474,0.04301349333619764,0.06266952545414392
35,0.029347336686301784,0.05635634352799743,0.07514204149229539,0.0619031055759506
36,0.019126766337109368,0.10149373854080371,1.0,0.05976119693284467
37,0.02120340887180786,0.1129930569369069,0.016361864514246684,0.05677944937998836
