t,44,45,46,47
0,1,1,1,1
1,2,1,1,2
2,3,1,2,3
3,4,1,3,4
4,5,1,3,4
5,6,2,3,5
6,6,2,4,6
7,6,2,5,7
8,6,2,5,7
9,6,2,6,7
10,7,2,7,8
11,8,2,7,8
