,0,1,2,3
0,0.125,0.074,0.077,0.2146
1,0.11250125000000001,0.06187181802296389,0.0593528789455613,0.16095178833333337
2,0.13308410781599847,0.08318425688247547,0.10514635248363537,0.3919108682679394
3,0.24474860416681432,0.10272155422048729,0.10202197686665251,0.09769001813549041
4,0.05707992855906311,0.10267033082006266,0.10365061399415522,0.18066996347904304
5,0.05774013911500131,0.06454684273330308,0.10455587553390182,0.5125546647136495
6,0.09456559178547397,0.06276352524020197,0.1053400933858469,0.09242074573517424
7,0.254327161190958,0.05901576562640334,0.0551277797630157,0.18468687275551002
8,0.3259460843598845,0.05575656425301616,0.11204966003873779,0.09342989849944264
9,0.029343405207854927,0.11352913376920391,0.10632643047480717,0.1641279730746756
10,0.043304746035112536,0.05313121768018143,0.10732969019823253,0.0788217513217837
11,0.062080646533116395,0.035999025570297334,0.107545021649441,0.11018053117321808
12,0.10625658682600315,0.03593833994647629,0.04882685292308722,0.14583168998548354
13,0.07222998237031085,0.05668772473031659,0.051662390280158,0.2237597961855826
14,0.11246042133721013,0.1072496969556547,0.09273823614916867,0.05087280775416431
15,0.2141722640920814,0.033596438582519615,0.1099732606680354,0.07149507641958666
16,0.06583257748417436,0.03142940505571476,0.108230432150849,0.1037750385876691
17,0.11801636475569316,0.03173728258240751,0.0521852851995482,0.18224828238214325
18,0.03229988343829856,0.04489911025298712,0.114907264320037,0.45948778998011874
19,0.04266189385556896,0.07067759366491944,0.031470794697228216,0.7168395160669563
20,0.06109817503801142,0.10748070420879845,0.04248199739697869,0.030819187694857527
21,0.10457758536369151,0.05272914965922724,0.039239017424610625,0.0635067114561265
22,0.034984066892381836,0.11226768373527596,0.06607966749665758,0.08620885284963893
23,0.04679774160712413,0.04712729416422347,0.052737400319875186,0.13643344339013627
24,0.06972029531961604,0.10903698302596873,0.03288109398206637,0.3242198509768568
25,0.13126579707922106,0.10864300102235483,0.04513473890420726,0.04581860939199986
26,0.5521657976517718,0.047744200802652514,0.04840232324416286,0.06825586574736935
27,0.03928669962989611,0.10931948809475345,0.04921685206888035,0.09779172406065306
28,0.07382339773585285,0.11005232035242789,0.030738787832258915,0.1665941030462814
29,0.02919780693599689,0.11030655005808741,0.0414792589664323,0.39151055546446883
30,0.037435682085444906,0.11056378777123524,0.06771237167300945,0.04299337722967055
31,0.051326984503567034,0.03308329851019311,0.10088659121197421,0.06717594388531808
32,0.0801104747928951,0.04692416987169008,0.0312080843394814,0.09518039813287145
33,0.05808490471290227,0.1108816339439342,0.02836493743917416,0.1599289476606787
34,0.10473013679326355,0.04714662879408132,0.0291586701546574,0.37595884408384544
35,0.19969794333125962,0.05527930968380658,0.03931120293734048,0.07570432020981561
36,0.032842721378904746,0.1141655677960064,0.06361796637443798,0.1429480249563225
37,0.04521492670083988,0.10847104768251221,0.05075760046320597,0.0690770966451253
38,0.0667999709055162,0.048078467873171264,0.05178110715031826,0.09073647347694688
39,0.12297747071141973,0.03460700336527141,0.09598841892491258,0.11236724325027916
40,0.5726796789134286,0.02539485483095116,0.10206429596702629,0.15037169014628438
41,0.047428597767050974,0.03301861929222562,0.04576746481642956,0.23045820221818825
42,0.12415084829017863,0.04846171586043182,0.0456771852181984,0.09888913149948918
43,0.032721558101827426,0.10298260386028954,0.07429626781117449,0.1985412862198745
44,0.0436073519346386,0.05272826305701708,0.11035849243028811,0.08136988620356896
45,0.06361594635931477,0.11041920127107499,0.05236496906432672,0.06209391808196278
46,0.04441343504947037,0.10594106105344418,0.05571116424552031,0.07411915165155968
47,0.034449945367271306,0.1078543957593752,0.05397655666025501,0.0880715386284588
48,0.045103322702878826,0.03330870950934294,0.10323850113658421,0.10907938219809776
49,0.056646201636222145,0.031500121911228945,0.0534208486528474,0.14388974817316502
50,0.07795486660946782,0.0324589994516658,0.05627846511178682,0.21412510957309083
